Match_ID,Kills,Damage,Win,Top10,Headshot%,LongestKill,Revives,Knocked
16778,3,922,0,1,23.6,148,0,2
16779,3,1345,0,1,34.0,175,0,4
16780,5,506,0,0,29.2,284,0,1
16781,2,1238,0,1,38.4,175,0,3
16782,4,679,0,1,39.6,120,0,1
16783,1,364,1,0,19.0,420,0,1
16784,3,980,0,1,47.7,97,1,1
16785,4,868,0,0,29.5,443,0,0
16786,3,923,1,1,19.0,315,0,1
16787,2,1030,1,0,21.2,126,0,0
16788,1,1037,0,0,15.6,90,0,0
16789,6,767,1,1,16.9,173,0,1
16790,2,1102,0,1,44.2,325,0,0
16791,4,395,0,1,43.5,440,0,1
16792,3,876,0,1,27.5,302,1,1
16793,4,1182,1,0,29.9,307,0,1
16794,2,971,0,1,12.6,196,0,1
16795,3,912,1,1,19.6,101,0,2
16796,2,814,0,1,19.5,175,1,1
16797,8,986,0,1,43.6,233,0,0
16798,4,829,0,1,27.4,313,0,1
16799,3,1056,1,0,11.6,468,0,2
16800,3,770,1,0,20.7,172,0,1
16801,5,1281,0,1,28.0,74,1,1
16802,0,1036,0,1,16.8,415,0,0
16803,2,1353,0,0,12.7,175,0,1
16804,4,803,1,0,16.4,328,1,1
16805,3,1206,1,1,19.5,335,0,1
16806,2,583,0,0,29.7,57,0,1
16807,0,1080,0,1,40.7,283,0,2
16808,2,871,0,0,19.4,258,0,0
16809,2,929,0,0,42.8,259,0,0
16810,3,1082,0,0,43.4,208,0,1
16811,4,1085,0,1,36.7,99,0,1
16812,4,1109,1,0,30.9,257,0,1
16813,3,987,0,0,15.4,421,1,1
16814,2,1035,1,0,32.1,449,0,0
16815,5,844,1,1,27.3,67,0,4
16816,4,738,1,0,15.9,86,1,2
16817,2,941,0,0,14.6,169,0,2
16818,1,363,0,1,20.5,209,0,0
16819,2,1004,0,1,39.2,83,0,0
16820,3,1117,0,1,34.8,369,1,1
16821,3,1054,0,0,16.1,150,0,1
16822,3,747,0,1,27.9,360,0,0
16823,7,388,0,0,20.9,212,0,0
16824,2,1064,1,1,46.1,317,0,2
16825,1,702,0,1,12.7,182,0,1
16826,3,578,0,1,22.1,336,0,0
16827,1,1137,0,1,19.5,99,1,0
16828,3,561,0,1,26.1,328,0,1
16829,1,857,0,1,13.8,335,0,1
16830,2,1344,0,1,19.3,278,0,1
16831,2,733,1,0,46.5,207,0,3
16832,4,633,0,0,17.6,82,1,0
16833,2,1026,0,0,21.6,376,0,2
16834,2,981,0,1,25.9,50,0,0
16835,4,485,0,1,20.2,213,0,0
16836,4,913,0,0,35.4,252,0,3
16837,4,1194,0,1,48.9,424,0,2
16838,4,1249,0,0,31.3,395,0,0
16839,4,834,0,1,43.0,184,1,1
16840,1,1023,1,0,13.3,314,0,1
16841,3,1035,0,0,26.7,351,2,1
16842,3,1152,0,1,20.7,374,1,1
16843,0,877,1,1,22.5,452,0,0
16844,3,1223,0,1,43.9,64,0,1
16845,4,717,0,0,31.4,226,0,0
16846,3,1095,1,1,24.7,456,0,1
16847,4,649,0,0,22.8,400,1,0
16848,4,452,0,1,12.6,228,0,2
16849,4,1053,0,1,45.7,283,0,1
16850,1,1638,1,1,23.9,409,0,1
16851,5,980,0,1,34.3,424,0,3
16852,2,847,0,0,33.3,403,1,3
16853,7,1210,0,0,28.3,300,0,0
16854,1,788,0,1,42.1,133,0,2
16855,2,458,0,1,22.5,453,0,0
16856,2,1135,0,0,30.7,66,0,0
16857,1,1288,0,1,20.5,72,0,4
16858,3,932,0,0,43.7,379,0,0
16859,5,978,1,1,34.8,166,0,1
16860,1,747,0,1,24.6,284,0,2
16861,4,859,0,1,10.5,111,0,1
16862,4,955,0,0,35.2,264,0,3
16863,3,911,0,1,38.8,341,0,2
16864,3,908,0,1,34.2,58,1,0
16865,1,114,0,0,49.5,115,2,2
16866,2,941,0,0,14.7,236,2,0
16867,4,568,0,0,21.8,220,2,0
16868,1,1018,0,0,26.9,155,1,0
16869,5,1164,1,0,25.6,154,1,0
16870,5,1040,0,1,39.7,61,0,0
16871,2,612,0,1,15.2,130,0,1
16872,1,691,0,0,12.8,173,0,1
16873,5,883,0,1,11.2,350,0,1
16874,1,1113,0,1,37.6,269,0,1
16875,0,1148,1,0,41.7,347,0,0
16876,1,990,0,1,29.1,59,0,0
16877,7,658,0,1,25.2,235,2,0
16878,2,1193,0,1,17.1,311,0,3
16879,2,893,0,0,29.1,149,0,0
16880,5,800,0,1,14.2,289,0,3
16881,2,778,1,1,14.5,159,1,1
16882,6,519,0,1,27.7,58,0,1
16883,4,1174,0,1,10.8,337,0,2
16884,4,868,1,0,38.6,445,0,1
16885,3,726,0,1,47.0,285,0,2
16886,4,1051,1,0,23.1,319,0,0
16887,5,1096,1,1,35.8,98,0,0
16888,1,466,1,0,46.5,256,0,0
16889,3,1287,0,1,19.1,123,0,2
16890,2,1455,0,1,31.7,158,0,0
16891,0,925,1,1,33.3,173,1,3
16892,0,959,1,0,43.1,75,1,0
16893,2,1498,0,0,34.4,405,0,1
16894,2,626,1,1,41.4,357,0,0
16895,4,769,1,0,21.1,103,1,0
16896,3,1045,0,1,37.9,261,0,1
16897,2,1186,0,0,30.2,193,0,1
16898,2,909,0,1,32.3,128,1,1
16899,5,696,0,1,37.9,307,0,2
16900,3,1222,0,1,42.6,211,0,0
16901,1,898,0,1,19.2,307,0,2
16902,3,900,0,1,20.0,334,0,1
16903,2,1132,0,0,50.0,152,0,0
16904,3,1276,1,1,12.3,349,0,0
16905,3,959,0,0,14.4,101,0,0
16906,2,1019,0,0,30.5,172,0,1
16907,2,1161,0,1,31.9,443,0,0
16908,2,843,0,0,38.6,80,0,0
16909,4,762,1,0,46.6,63,0,1
16910,2,808,1,1,46.7,412,0,1
16911,3,669,0,1,35.5,270,0,1
16912,1,628,1,1,40.2,374,1,1
16913,3,1455,0,1,36.2,126,0,2
16914,5,676,1,0,16.6,377,0,1
16915,2,967,0,1,47.8,122,0,1
16916,1,878,1,1,43.8,142,0,0
16917,3,1162,0,1,13.9,432,0,0
16918,3,929,0,0,49.4,254,0,1
16919,5,1246,0,0,43.7,118,0,4
16920,4,867,1,1,45.8,330,0,0
16921,2,961,0,0,30.9,158,0,1
16922,3,1087,0,0,46.2,237,0,1
16923,3,949,0,1,23.4,148,0,2
16924,3,1031,0,1,16.3,362,1,4
16925,2,970,0,1,11.7,78,0,0
16926,4,546,0,1,20.5,104,0,2
16927,3,1091,0,1,44.8,369,1,1
16928,4,1194,0,1,35.8,233,1,0
16929,5,867,0,0,24.0,302,0,0
16930,3,848,0,1,19.1,318,1,1
16931,3,973,0,1,20.2,108,1,0
16932,1,1386,0,1,37.0,159,1,0
16933,3,828,0,1,16.5,268,1,1
16934,4,1055,1,0,15.4,220,0,1
16935,8,856,0,1,35.4,263,0,2
16936,4,1049,0,1,45.2,229,0,2
16937,3,581,0,1,41.1,125,1,0
16938,5,1348,0,0,13.4,466,0,3
16939,5,991,0,1,41.3,127,0,2
16940,1,830,0,1,46.1,444,0,1
16941,1,837,0,1,37.8,77,0,3
16942,4,969,0,0,40.7,412,0,1
16943,5,1400,0,0,45.1,254,1,1
16944,1,1286,1,1,31.2,442,0,1
16945,6,832,0,0,31.7,156,0,1
16946,5,923,0,0,34.2,77,1,2
16947,2,936,0,1,18.3,107,0,0
16948,4,412,0,0,27.3,61,0,3
16949,2,842,1,1,31.2,127,0,3
16950,3,952,0,1,11.7,279,0,0
16951,3,673,1,1,29.1,328,0,0
16952,1,1331,0,1,35.4,148,1,3
16953,5,618,0,1,40.0,365,0,0
16954,3,646,1,1,11.9,262,0,1
16955,2,1072,0,0,31.9,284,0,1
16956,5,969,0,0,40.4,142,0,2
16957,0,786,0,1,17.4,208,0,2
16958,1,1151,1,1,23.6,215,1,0
16959,3,960,0,1,13.2,208,1,0
16960,3,1362,0,0,25.9,379,0,2
16961,3,455,1,0,20.5,223,1,0
16962,4,769,0,0,24.2,93,0,1
16963,2,1313,0,0,17.2,196,0,4
16964,4,1020,0,1,21.0,153,1,2
16965,6,873,0,1,25.8,293,0,0
16966,4,799,1,1,10.6,287,0,1
16967,2,987,0,0,22.9,137,0,0
16968,1,613,0,0,16.2,296,0,0
16969,1,541,0,1,47.4,341,0,2
16970,3,1040,0,1,24.8,238,0,1
16971,4,1113,0,1,25.8,376,0,2
16972,4,1135,1,1,45.5,212,0,0
16973,2,792,0,0,42.6,179,0,3
16974,3,782,0,1,12.8,432,2,0
16975,3,899,0,1,12.4,281,0,3
16976,2,651,0,0,43.9,102,0,1
16977,2,1066,0,1,14.6,271,0,2
16978,3,825,0,1,28.3,301,0,1
16979,8,883,0,0,15.9,88,0,2
16980,7,856,0,1,27.5,349,0,2
16981,3,1028,0,1,18.3,362,1,1
16982,3,971,0,1,35.5,226,0,0
16983,4,1376,0,1,13.4,330,0,0
16984,3,803,0,1,36.9,218,0,0
16985,3,1348,0,1,31.1,55,0,0
16986,2,447,0,0,34.3,335,1,1
16987,2,1022,1,0,24.0,209,0,1
16988,5,503,1,1,47.3,407,3,0
16989,3,644,0,0,14.1,345,0,0
16990,0,656,0,1,45.8,462,0,0
16991,3,636,0,0,32.0,353,0,1
16992,3,747,0,1,43.9,82,0,0
16993,1,1450,0,0,42.2,318,2,0
16994,4,680,0,1,19.8,281,0,1
16995,3,496,0,0,18.6,261,0,0
16996,5,1023,0,1,29.8,276,0,0
16997,3,960,0,0,38.4,188,0,1
16998,4,1454,0,0,23.6,259,0,1
16999,4,889,0,1,45.7,432,0,0
17000,3,328,0,0,23.6,317,0,0
17001,1,793,0,1,11.7,345,0,2
17002,5,788,0,1,39.5,177,0,1
17003,2,591,0,1,16.5,187,0,3
17004,1,759,0,1,46.7,317,0,1
17005,1,862,0,0,36.3,447,0,1
17006,1,884,0,1,22.1,360,0,1
17007,8,554,0,0,27.2,238,0,3
17008,4,1052,0,1,26.7,270,0,0
17009,2,1308,0,0,31.9,186,1,2
17010,5,970,0,0,19.0,386,0,1
17011,4,1176,0,0,14.4,180,0,2
17012,4,945,1,1,34.3,405,0,1
17013,2,638,0,0,33.3,240,0,1
17014,2,967,0,1,24.8,159,0,0
17015,0,774,1,1,45.1,347,0,2
17016,0,622,0,1,40.6,349,0,2
17017,4,880,0,0,18.5,118,1,1
17018,9,1105,0,0,31.8,440,0,1
17019,4,814,1,1,14.4,273,0,0
17020,6,1384,0,1,21.5,326,1,2
17021,2,1137,1,0,46.6,180,1,0
17022,2,763,0,0,45.7,353,0,0
17023,2,755,0,1,21.1,306,0,0
17024,3,1436,0,0,21.4,136,1,0
17025,5,815,0,0,48.2,114,0,0
17026,3,991,1,0,30.9,101,0,0
17027,2,1005,0,0,47.7,93,0,2
17028,3,469,1,1,25.5,338,0,0
17029,0,472,1,1,35.8,382,1,1
17030,2,1114,0,1,42.0,180,0,3
17031,3,638,0,1,20.7,420,1,0
17032,5,902,0,0,37.7,168,0,1
17033,1,522,0,0,11.2,404,1,0
17034,1,817,0,0,12.9,313,0,1
17035,5,953,0,0,20.3,208,0,1
17036,2,384,0,0,26.5,349,0,1
17037,1,913,0,1,25.0,301,0,0
17038,1,927,1,0,29.2,467,0,0
17039,1,782,0,1,41.8,429,1,1
17040,4,624,0,1,40.8,199,0,2
17041,3,805,1,1,31.9,179,0,0
17042,6,806,1,0,15.6,320,0,0
17043,7,1381,0,1,35.9,341,1,0
17044,3,869,0,0,45.4,74,1,1
17045,3,783,0,1,28.8,76,1,3
17046,2,869,0,1,16.9,393,1,0
17047,2,1005,1,1,21.0,435,0,2
17048,2,996,0,0,35.1,233,0,2
17049,3,1012,0,0,36.0,177,0,3
17050,4,1050,0,1,14.8,236,0,1
17051,4,534,0,1,38.3,276,0,1
17052,2,1029,0,1,48.8,68,0,1
17053,0,946,0,1,20.0,61,1,1
17054,3,744,0,0,10.5,366,0,1
17055,4,926,0,0,29.5,157,0,2
17056,4,872,0,1,49.0,383,0,0
17057,1,894,0,1,11.8,342,0,0
17058,5,943,0,0,31.3,368,0,1
17059,6,480,0,0,23.3,424,1,1
17060,3,965,0,1,28.9,64,1,0
17061,1,1062,0,1,45.2,348,0,0
17062,6,960,0,1,28.2,277,0,0
17063,3,718,0,0,39.2,162,0,0
17064,1,684,0,1,41.6,168,0,2
17065,3,945,0,1,36.6,262,0,1
17066,3,1100,0,0,15.8,70,0,1
17067,3,1227,0,0,48.3,68,0,0
17068,2,1091,0,1,17.3,89,0,0
17069,5,1027,0,0,34.1,160,0,0
17070,5,264,0,0,15.4,346,0,1
17071,4,746,0,1,10.9,98,1,1
17072,2,978,0,1,11.6,79,0,0
17073,2,729,0,1,25.5,169,0,0
17074,3,667,1,1,27.4,426,1,1
17075,4,634,1,0,33.2,330,0,1
17076,3,1341,0,1,23.8,435,0,0
17077,2,575,0,1,26.5,215,0,2
17078,3,846,0,1,46.1,193,0,2
17079,3,718,0,1,23.8,345,1,2
17080,3,684,0,1,22.6,321,1,1
17081,2,1002,0,1,38.8,272,2,0
17082,2,1105,0,1,49.1,441,1,0
17083,2,605,0,0,11.0,181,1,1
17084,2,913,0,1,12.7,397,1,0
17085,3,871,1,0,40.7,196,0,0
17086,6,786,0,1,12.3,157,1,1
17087,3,666,1,1,39.9,121,0,0
17088,3,1177,0,1,25.1,97,0,0
17089,5,641,0,0,30.4,129,0,0
17090,5,574,1,1,11.1,404,0,2
17091,3,1174,1,1,22.1,211,1,3
17092,5,949,0,1,43.5,320,1,1
17093,6,604,1,1,48.1,232,0,0
17094,1,880,0,1,32.0,451,0,0
17095,1,743,0,0,49.4,447,0,0
17096,2,1272,0,1,13.9,285,0,1
17097,3,839,0,0,44.8,173,1,2
17098,2,1032,1,1,40.2,438,0,0
17099,6,894,0,1,14.6,299,0,1
17100,5,1259,0,1,37.9,225,1,0
17101,3,950,1,1,35.9,381,2,0
17102,1,1189,0,0,47.9,249,0,0
17103,1,1035,0,1,19.1,125,1,1
17104,3,761,0,0,23.2,111,0,0
17105,4,900,0,1,17.6,461,0,1
17106,1,846,0,1,47.3,207,1,0
17107,2,756,0,1,44.4,153,0,0
17108,8,630,0,1,21.1,197,2,0
17109,0,1239,1,0,44.4,461,0,1
17110,5,384,0,1,48.4,371,0,3
17111,2,1232,0,0,15.1,226,2,2
17112,2,565,0,0,48.1,364,0,3
17113,4,1035,0,1,45.5,249,0,0
17114,3,753,0,0,46.1,133,0,2
17115,3,483,1,1,12.3,396,0,2
17116,1,1186,0,1,47.6,186,0,1
17117,6,300,0,1,49.8,391,0,1
17118,6,1099,0,1,38.5,264,1,1
17119,4,932,0,0,43.5,414,0,0
17120,6,1162,0,0,29.5,435,0,1
17121,2,1056,0,1,13.9,276,0,2
17122,2,1053,1,1,28.9,263,0,2
17123,1,1124,0,0,46.0,464,0,0
17124,3,1109,0,1,27.8,263,0,1
17125,0,1012,0,0,23.6,403,0,0
17126,0,816,0,1,35.4,257,0,1
17127,5,842,0,0,48.8,85,0,1
17128,4,926,1,1,32.7,119,0,1
17129,3,833,0,1,31.3,397,2,4
17130,1,1446,0,0,28.8,51,0,0
17131,3,878,0,1,26.6,57,1,2
17132,5,612,0,0,26.7,167,2,1
17133,0,869,0,0,48.8,340,0,1
17134,6,690,0,0,21.2,263,0,1
17135,2,1389,0,0,29.1,390,1,1
17136,3,924,0,0,14.8,358,1,2
17137,8,1058,0,1,28.9,83,1,1
17138,4,1028,0,0,23.5,334,0,0
17139,5,1136,0,1,29.4,358,0,0
17140,4,959,0,1,27.3,274,2,2
17141,4,800,0,1,45.6,113,0,1
17142,2,911,1,0,34.3,319,0,0
17143,4,593,0,1,26.3,450,0,0
17144,2,862,0,0,25.7,125,0,1
17145,2,1348,0,0,12.1,360,0,1
17146,3,1083,1,0,19.3,267,0,0
17147,2,873,0,0,45.5,208,0,1
17148,2,1402,0,0,24.8,118,1,3
17149,1,747,0,0,48.3,441,0,1
17150,3,985,1,1,16.6,139,1,1
17151,5,824,1,0,15.7,356,1,0
17152,4,848,0,0,45.1,303,0,0
17153,3,998,0,1,30.7,52,0,1
17154,5,1044,0,1,44.1,193,0,1
17155,1,849,1,0,22.3,112,0,0
17156,2,690,0,0,19.6,202,0,2
17157,6,1358,0,1,35.2,266,0,0
17158,2,925,0,0,22.6,105,0,2
17159,0,640,0,0,11.4,80,0,2
17160,7,644,1,0,46.0,295,0,2
17161,2,1397,0,1,42.8,380,0,1
17162,3,1515,0,1,31.0,114,0,0
17163,3,984,0,1,20.3,222,0,1
17164,5,746,0,0,23.1,385,1,0
17165,4,983,1,1,11.4,111,2,0
17166,1,823,1,0,15.0,52,0,1
17167,3,1043,0,0,23.4,323,0,0
17168,1,987,0,0,43.1,393,0,0
17169,2,891,0,1,41.2,208,0,1
17170,3,878,0,0,26.4,358,1,2
17171,1,844,0,1,44.6,312,0,1
17172,3,1137,0,1,32.5,215,0,3
17173,3,851,0,1,47.0,266,0,2
17174,3,1413,0,0,10.9,181,2,1
17175,3,1437,0,1,44.6,129,1,0
17176,5,805,1,1,38.3,172,0,1
17177,5,809,0,0,23.5,381,0,2
17178,2,887,0,0,37.9,124,0,1
17179,2,739,0,1,38.1,459,0,0
17180,5,1112,0,0,34.1,353,0,0
17181,4,1196,0,1,46.4,293,1,1
17182,6,1220,0,1,45.9,390,0,2
17183,3,847,0,0,19.2,293,0,3
17184,1,844,0,1,19.4,288,0,1
17185,2,402,0,1,28.4,386,0,1
17186,1,735,0,1,37.1,100,0,1
17187,3,667,0,0,40.3,347,0,0
17188,4,623,0,0,49.6,448,0,1
17189,6,778,0,1,20.5,360,0,2
17190,1,823,0,0,31.5,278,0,2
17191,6,893,1,0,18.3,50,0,1
17192,6,1239,0,0,44.1,68,0,0
17193,2,1191,0,0,24.9,135,0,2
17194,5,618,1,1,48.3,338,0,2
17195,4,1007,0,0,38.8,287,1,0
17196,5,700,0,1,39.8,423,0,0
17197,2,936,0,0,12.6,453,0,0
17198,4,1227,1,1,33.3,431,1,0
17199,6,778,0,0,11.8,208,0,1
17200,4,653,1,0,13.0,321,1,2
17201,3,912,0,1,48.0,461,0,1
17202,0,1230,0,1,12.6,456,0,0
17203,0,1401,0,1,47.4,111,0,0
17204,2,745,0,0,20.2,95,0,5
17205,1,932,1,0,10.8,159,2,1
17206,3,968,0,0,48.8,60,0,0
17207,7,544,0,1,28.5,280,0,2
17208,0,530,0,1,22.7,237,0,0
17209,6,981,0,1,26.0,308,0,1
17210,5,806,0,1,47.1,437,0,2
17211,1,549,0,0,20.1,157,0,1
17212,3,1071,0,0,47.1,300,0,0
17213,3,915,0,1,13.3,180,0,0
17214,3,902,0,1,13.7,268,0,0
17215,1,626,0,1,29.8,148,0,2
17216,6,473,0,0,23.4,300,0,1
17217,2,750,0,1,10.8,142,1,1
17218,6,912,0,0,31.7,217,0,0
17219,2,722,0,1,21.0,255,1,1
17220,3,625,1,1,31.3,368,1,1
17221,1,806,0,1,33.6,91,0,1
17222,2,908,0,1,18.2,325,0,0
17223,5,1253,0,0,42.7,370,0,2
17224,3,937,1,0,29.5,284,0,0
17225,3,533,0,0,39.1,435,0,0
17226,4,394,0,0,33.8,396,0,1
17227,2,286,0,1,32.3,439,1,0
17228,0,984,0,1,42.2,90,0,2
17229,3,636,1,1,23.1,253,1,0
17230,4,1024,0,1,37.8,466,0,1
17231,7,1195,0,1,18.1,71,0,2
17232,4,1047,0,1,37.0,221,0,1
17233,3,843,0,0,24.7,82,0,1
17234,0,1362,0,0,10.6,54,0,1
17235,4,784,0,1,45.3,446,1,1
17236,1,674,0,1,13.7,316,0,2
17237,8,983,0,1,29.9,390,0,0
17238,2,1093,1,1,39.8,460,1,0
17239,3,253,1,1,13.7,243,0,1
17240,6,1177,0,0,28.6,181,0,1
17241,4,493,0,1,15.8,426,0,5
17242,1,386,0,0,46.5,295,0,2
17243,3,813,0,1,30.0,277,0,1
17244,0,634,1,1,28.5,149,0,1
17245,1,1003,0,1,33.8,60,0,1
17246,7,989,0,1,27.8,341,0,1
17247,2,977,0,1,48.4,121,0,1
17248,1,1206,0,0,38.9,262,0,1
17249,1,821,1,1,43.9,358,2,0
17250,2,991,0,0,14.5,422,0,1
17251,1,482,0,1,45.2,378,0,1
17252,3,1140,0,1,29.7,416,1,2
17253,2,774,0,1,35.8,116,0,1
17254,4,828,0,1,34.6,121,0,0
17255,1,814,0,1,35.2,88,0,1
17256,1,875,0,1,37.6,224,0,1
17257,3,807,0,1,18.3,320,0,1
17258,4,358,0,1,30.6,398,1,0
17259,4,1210,0,1,19.2,353,0,1
17260,2,737,0,1,14.2,238,0,0
17261,1,806,0,0,38.3,465,0,1
17262,3,851,0,1,31.3,111,0,1
17263,2,1031,0,0,12.5,274,0,2
17264,2,776,0,1,38.7,86,0,1
17265,1,1166,0,0,18.5,217,0,0
17266,6,1368,0,1,31.2,358,0,4
17267,0,1308,0,1,17.4,218,2,0
17268,2,963,0,0,37.2,263,0,0
17269,3,755,0,1,13.9,290,1,1
17270,4,749,1,1,32.9,425,1,0
17271,3,807,0,1,47.1,382,1,2
17272,2,687,0,1,39.5,430,0,1
17273,3,1003,0,0,40.1,102,1,1
17274,6,843,0,0,42.1,126,1,1
17275,4,895,0,1,49.4,103,1,1
17276,3,823,0,1,10.1,387,0,0
17277,5,1012,0,0,31.9,429,0,1
17278,2,963,1,0,46.1,269,0,1
17279,0,811,0,1,43.4,105,0,0
17280,5,862,0,1,13.6,328,0,1
17281,2,862,0,0,22.2,428,1,0
17282,5,1067,0,0,16.3,306,1,1
17283,1,705,0,0,44.5,293,0,2
17284,8,783,0,1,33.6,288,2,0
17285,1,425,0,0,42.9,222,0,1
17286,8,631,0,1,36.7,432,0,2
17287,4,840,0,1,28.9,62,0,1
17288,5,790,0,1,48.7,211,0,0
17289,1,409,0,1,43.4,362,0,3
17290,0,1031,0,1,43.9,93,1,0
17291,2,679,0,1,49.0,67,2,3
17292,1,494,0,0,16.0,371,1,1
17293,2,991,0,1,44.6,249,1,1
17294,2,1108,0,0,39.6,394,0,0
17295,6,290,0,1,11.9,102,0,1
17296,7,1070,1,1,13.9,280,1,1
17297,2,846,0,0,47.7,239,0,0
17298,1,836,1,0,22.4,142,0,0
17299,3,620,0,0,16.1,210,0,1
17300,2,861,0,0,46.5,383,0,2
17301,2,877,0,1,41.7,142,0,2
17302,2,1463,0,0,30.5,178,0,0
17303,2,1030,0,1,37.8,464,0,1
17304,2,899,0,0,49.9,62,0,1
17305,4,1195,1,0,19.3,307,0,2
17306,5,1121,0,0,21.1,126,0,1
17307,2,536,1,0,17.7,180,0,1
17308,1,1065,0,1,21.1,114,0,0
17309,1,924,0,0,14.3,280,0,2
17310,5,724,1,0,43.7,322,0,1
17311,0,641,0,1,16.5,230,0,0
17312,6,863,0,0,25.3,332,0,1
17313,4,897,0,0,32.9,283,0,1
17314,6,1187,1,0,44.3,168,1,1
17315,3,336,0,0,15.1,235,1,1
17316,2,585,0,0,35.9,66,0,0
17317,4,948,0,1,42.9,182,1,2
17318,2,865,0,1,44.9,99,0,3
17319,4,927,0,0,46.8,96,1,0
17320,5,785,0,1,13.0,364,2,1
17321,3,962,0,0,28.6,452,1,0
17322,3,502,0,1,27.5,247,0,2
17323,1,1424,0,1,10.1,183,0,0
17324,1,1004,0,1,39.1,376,1,0
17325,5,1014,0,1,40.5,317,1,3
17326,4,633,0,0,18.7,451,0,1
17327,1,752,1,1,44.3,406,0,2
17328,5,1027,0,1,22.7,425,1,1
17329,1,812,1,1,22.5,316,1,2
17330,5,967,0,1,32.4,67,0,2
17331,3,705,1,1,18.7,335,0,0
17332,3,565,0,1,40.1,200,0,1
17333,8,1177,0,1,20.4,59,1,1
17334,4,675,0,0,33.2,394,1,1
17335,2,1127,0,0,19.8,171,2,1
17336,1,690,0,1,23.7,208,1,1
17337,4,860,1,1,47.3,371,0,2
17338,4,803,0,1,28.6,163,1,0
17339,4,847,0,1,37.2,444,0,2
17340,1,1089,0,0,18.8,253,1,1
17341,5,1307,1,0,38.0,366,0,1
17342,5,852,0,0,49.1,468,0,1
17343,4,930,1,0,38.3,349,0,0
17344,3,832,0,1,29.6,328,0,0
17345,3,921,0,0,14.8,217,1,2
17346,2,720,0,1,31.5,411,0,4
17347,6,641,0,1,19.6,358,0,1
17348,1,981,0,0,39.7,161,0,0
17349,7,955,0,1,23.1,287,0,0
17350,4,1183,0,1,16.2,445,0,0
17351,4,912,0,1,15.7,78,1,1
17352,3,888,0,1,15.9,59,0,1
17353,2,1029,0,0,37.8,211,0,2
17354,2,1146,0,1,12.0,336,1,1
17355,2,860,0,1,48.5,91,0,1
17356,5,256,0,0,17.9,159,0,0
17357,8,637,1,1,23.2,385,1,4
17358,2,1167,0,1,16.8,144,0,1
17359,4,1326,0,0,45.3,247,0,0
17360,5,1233,0,0,11.5,281,0,1
17361,1,790,0,1,38.7,451,1,0
17362,5,817,1,1,14.5,356,0,0
17363,5,1084,0,0,50.0,274,0,0
17364,2,1050,0,1,25.5,156,0,1
17365,2,278,1,0,22.9,142,0,0
17366,1,910,0,0,25.6,410,0,1
17367,4,886,0,0,24.6,119,0,0
17368,4,611,0,1,17.0,194,0,1
17369,4,750,0,1,44.9,219,0,0
17370,4,965,0,0,35.3,415,0,0
17371,2,845,0,0,23.9,175,0,1
17372,4,1133,0,1,25.0,214,1,0
17373,3,1340,0,1,13.0,232,1,0
17374,2,1136,0,1,25.6,369,0,0
17375,2,1011,0,0,40.7,266,0,1
17376,2,862,0,1,26.3,334,0,0
17377,3,1099,0,1,28.0,55,1,1
17378,1,744,0,1,17.4,381,0,1
17379,4,763,0,0,16.1,103,0,0
17380,4,592,1,1,38.2,188,0,3
17381,7,512,0,1,37.2,323,0,1
17382,5,1220,0,0,34.9,185,0,0
17383,2,967,0,1,40.9,242,0,0
17384,6,1032,0,0,28.7,202,0,1
17385,8,868,0,0,15.0,83,0,2
17386,5,1372,0,1,31.8,85,1,1
17387,0,1339,1,0,20.1,438,1,0
17388,1,895,0,1,38.1,304,0,1
17389,5,892,0,1,36.2,315,0,2
17390,2,844,0,0,20.1,179,0,0
17391,1,621,1,0,44.6,308,0,1
17392,2,797,1,1,45.8,285,0,0
17393,4,821,0,1,37.5,93,3,0
17394,3,345,0,1,26.8,66,0,1
17395,1,330,0,0,33.9,187,1,0
17396,5,883,0,1,23.3,427,0,1
17397,7,1108,0,1,23.7,421,0,0
17398,5,707,0,0,29.6,233,0,1
17399,2,1337,0,0,22.5,426,0,0
17400,0,829,0,1,38.8,170,0,0
17401,2,688,0,0,15.6,314,1,2
17402,3,544,0,1,13.5,69,0,1
17403,1,924,0,1,31.2,174,0,1
17404,5,397,0,1,28.4,443,0,0
17405,7,712,1,0,24.1,90,2,1
17406,3,911,0,0,45.5,97,0,0
17407,1,550,1,1,30.8,301,0,1
17408,1,769,0,1,43.4,259,0,0
17409,5,906,0,1,40.5,337,0,2
17410,2,595,0,0,31.1,290,0,1
17411,3,1062,0,1,43.7,339,0,2
17412,5,1135,1,1,34.1,320,1,1
17413,4,647,0,1,18.6,189,0,0
17414,3,849,1,1,25.6,105,1,1
17415,2,868,1,1,45.8,432,0,2
17416,2,986,0,0,22.9,96,0,3
17417,2,825,0,0,12.1,318,0,0
17418,0,719,0,1,46.7,238,0,2
17419,2,635,1,1,30.8,204,0,1
17420,3,1109,0,1,40.9,362,1,3
17421,8,755,1,1,28.3,256,0,0
17422,4,705,0,1,35.3,241,0,0
17423,2,1161,0,1,33.5,129,1,0
17424,4,936,0,0,13.9,419,0,4
17425,1,644,0,1,16.2,437,0,0
17426,3,851,0,1,43.4,355,0,1
17427,1,657,0,0,15.0,192,0,1
17428,2,604,0,0,21.9,69,0,1
17429,6,763,0,0,34.1,55,0,0
17430,2,848,1,1,46.7,342,0,1
17431,6,745,1,1,25.6,212,1,2
